0511;7040431925247;53828532;;FURU 12/23X58X2400 KARM S0502Y;36720;17542;STK;;OVERGANGSLIST M/12MM SPOR;STK;1;;5222;53828532;;;1;;0
0511;7040431921133;51998637;;FURU 12X058X4400 GLATTKANT;25520;13937;STK;;MODERNE GLATTKANT MALT BOMULL;STK;1;;4538;51998637;;;1;;0
0511;7040438191645;56813956;;FURU 15X015X2700 HULKIL S0502Y;13520;8347;STK;;;STK;1;;3826;56813956;;;1;;0
0511;7040438191782;56814005;;FURU 15X015X2700 KVARTSTAFF;12720;6788;STK;;S0502Y;STK;1;;4662;56814005;;;1;;0
0511;7040431921621;52003435;;FURU 15X045X4400 FOTLIS M120;28720;14877;STK;;S0502Y MALT HVIT FOTLIST;STK;1;;4819;52003435;;;1;;0
0511;7040431921638;52003446;;FURU 15X045X4400 TAKL M616;39920;20767;STK;;S0502Y   MALT HVIT TAKLIST;STK;1;;4797;52003446;;;1;;0
0511;7040431925216;53828600;;FURU 15X145X4400 GLATTKANT B;99920;54757;STK;;MODERNE GLATTKANT MALT BOMULL;STK;1;;4519;53828600;;;1;;0
0511;7040431883424;43612762;;FURU 18X070X4400 KARM M502;38320;21764;STK;;S0502Y;STK;1;;4320;43612762;;;1;;0
0511;7040431887590;44039921;;FURU 18X70X4400 FOTL M403;41520;23183;STK;;S0502Y;STK;1;;4416;44039921;;;1;;0
0511;7040438191706;56814024;;FURU 21X021X2700 KVARTSTAFF;14320;7776;STK;;S0502Y;STK;1;;4569;56814024;;;1;;0
0511;7040431874644;41747485;;FURU 21X034X4400 TAK DSKY M204;25520;12539;STK;;TAKLIST DSKYGGE MALT S0502Y;STK;1;;5086;41747485;;;1;;0
0511;7040431883370;43612955;;FURU 21X58 X4400 HULKIL S0502Y;33520;18070;STK;;;STK;1;;4609;43612955;;;1;;0
0511;7040438191607;56813892;;FURU 28X028X2700 VINKELLIST;20720;11715;STK;;S0502Y;STK;1;;4346;56813892;;;1;;0
0511;7040431878352;56813918;;FURU 31X031X2700 VINKELLIST;23920;13684;STK;;S0502Y;STK;1;;4278;56813918;;;1;;0
0511;7040431885183;56813937;;FURU 42X042X2700 VINKELLIST;44720;25295;STK;;S0502Y;STK;1;;4343;56813937;;;1;;0
0511;7040432709549;22173561;;FURU 12X012 KVARSTAFF MALT  ME;4256;2316;LM;;KVARTSTAFF MALT 0502Y;LM;1;;4555;22173561;;;1;;0
0511;7040431891634;44740564;;FURU 18X045 UTF DU20 MALT;38320;21140;SET;;DØRSETT  MALT LIMTRE UTF;SET;1;;4483;44740564;;;1;;0
0511;7040431891641;44740572;;FURU 18X070 UTF DU21 MALT;49520;27851;SET;;DØRSETT  MALT LIMTRE UTF;SET;1;;4375;44740572;;;1;;0
0511;7040431891658;44740583;;FURU 18X095 UTF DU22 MALT;63920;37405;SET;;DØRSETT  MALT LIMTRE UTF;SET;1;;4148;44740583;;;1;;0
0511;7040431893720;45456437;;FURU 18X045X4400 UTF 20MM FJÆR;25520;13865;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4566;45456437;;;1;;0
0511;7040431890941;44573086;;FURU 18X070X2400 UTF 35MM FJÆR;18240;10077;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4475;44573086;;;1;;0
0511;7040431893737;45456441;;FURU 18X070X4400 UTF 35MM FJÆR;33520;18471;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4489;45456441;;;1;;0
0511;7040431890958;44573094;;FURU 18X095X2400 UTF 35MM FJÆR;23920;13461;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4372;44573094;;;1;;0
0511;7040431893744;45456456;;FURU 18X095X4400 UTF 35MM FJÆR;44720;24675;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4482;45456456;;;1;;0
0511;7040431890965;44573105;;FURU 18X120X2400 UTF 35MM FJÆR;30320;16240;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4643;44573105;;;1;;0
0511;7040431893751;45456460;;FURU 18X120X4400 UTF 35MM FJÆR;54320;29778;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4518;45456460;;;1;;0
0511;7040431890972;44573113;;FURU 18X145X2400 UTF 35MM FJÆR;43120;23233;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4612;44573113;;;1;;0
0511;7040431893768;45456475;;FURU 18X145X4400 UTF 35MM FJÆR;78320;42597;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4561;45456475;;;1;;0
0511;7040431890989;44573124;;FURU 18X170X2400 UTF 35MM FJÆR;47920;25941;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4586;44573124;;;1;;0
0511;7040431893775;45456486;;FURU 18X170X4400 UTF 35MM FJÆR;87920;47557;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4590;45456486;;;1;;0
0511;7040431890996;44573132;;FURU 18X195X2400 UTF 35MM FJÆR;53200;29474;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4459;44573132;;;1;;0
0511;7040431893782;45456505;;FURU 18X195X4400 UTF 35MM FJÆR;99920;54038;STK;;FURU LAMINERT/LIMT UTF S0502Y;STK;1;;4591;45456505;;;1;;0
0511;7040431891009;44573143;;FURU 18X215X2400 UTF 35MM FJÆR;61040;32031;STK;;FURU LAMINERT UTF MALT S0502Y;STK;1;;4752;44573143;;;1;;0
